event,event_date,venue,discipline,athlete,fis_code,podium_rank,metric,Qualification,Final 1,Deciding Final
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_1_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_2_degree_diff,0.71,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_1_judge_6_score,8.2,7.2,7.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_1_judge_7_score,8.2,8.4,8.3
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_2_judge_6_score,8.4,6.5,6.7
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_2_judge_7_score,8.3,7.2,6.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,run_score,77.2,80.29,77.43
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,air_total,15.36,16.47,13.62
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,turns_total,45.5,46.0,46.2
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,time_points,16.34,17.82,17.61
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,jump_1_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,jump_2_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,jump_1_judge_6_score,7.3,7.8,7.0
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,jump_1_judge_7_score,6.8,7.9,6.7
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,jump_2_judge_6_score,8.1,8.5,6.6
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,LAFFONT Perrine,2531156,1,jump_2_judge_7_score,8.3,8.4,6.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,run_score,74.02,72.89,77.39
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,air_total,13.06,12.58,14.16
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,turns_total,44.2,42.2,45.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,time_points,16.76,18.11,17.73
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_degree_diff,0.98,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_judge_6_score,5.6,6.8,6.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_judge_7_score,6.8,6.5,7.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_judge_6_score,7.0,6.9,7.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_judge_7_score,8.2,6.3,8.2
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,run_score,74.45,72.84,75.52
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,air_total,14.16,13.12,13.63
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,turns_total,44.8,42.5,44.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,time_points,15.49,17.22,17.39
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_1_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_2_degree_diff,0.98,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_1_judge_6_score,7.5,6.3,6.2
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_1_judge_7_score,5.5,5.7,6.0
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_2_judge_6_score,6.0,6.7,6.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-24,WATERVILLE (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_2_judge_7_score,8.2,6.5,7.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,run_score,82.82,88.04,87.42
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,air_total,14.68,17.17,17.29
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,turns_total,51.3,53.8,53.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,time_points,16.84,17.07,16.33
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_1_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_2_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_1_judge_6_score,8.7,9.0,9.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_1_judge_7_score,8.6,9.5,9.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_2_judge_6_score,8.0,8.8,8.7
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_2_judge_7_score,8.1,8.4,8.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,run_score,80.18,81.32,80.56
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,air_total,14.51,15.92,15.21
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,turns_total,49.5,48.7,49.0
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,time_points,16.17,16.7,16.35
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,jump_1_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,jump_2_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,jump_1_judge_6_score,8.3,8.0,7.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,jump_1_judge_7_score,8.5,8.0,8.2
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,jump_2_judge_6_score,7.9,8.5,7.6
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,VIEL Julien,2534074,2,jump_2_judge_7_score,8.3,8.6,7.9
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,run_score,72.19,78.16,78.28
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,air_total,16.07,16.91,16.28
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,turns_total,40.8,44.9,45.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,time_points,15.32,16.35,16.2
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,jump_1_degree_diff,1.05,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,jump_2_degree_diff,1.01,1.01,1.01
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,jump_1_judge_6_score,8.0,7.8,8.2
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,jump_1_judge_7_score,8.1,7.4,8.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,jump_2_judge_6_score,7.5,8.8,7.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Men's Moguls,PENTTALA Olli,2528035,3,jump_2_judge_7_score,7.6,8.9,7.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,run_score,70.79,78.66,80.07
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,air_total,15.49,16.34,15.36
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,turns_total,40.6,45.8,48.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,time_points,14.7,16.52,16.61
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,jump_1_degree_diff,0.98,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,jump_2_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,jump_1_judge_6_score,8.1,7.8,7.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,jump_1_judge_7_score,7.2,8.0,7.7
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,jump_2_judge_6_score,8.8,9.2,8.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,SCHWINGHAMMER,2533204,1,jump_2_judge_7_score,8.6,9.5,8.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,run_score,72.92,75.23,77.85
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,air_total,15.62,15.17,14.93
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,turns_total,40.9,42.3,45.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,time_points,16.4,17.76,17.82
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_degree_diff,0.98,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_judge_6_score,8.2,7.6,7.9
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_judge_7_score,8.4,7.9,7.0
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_judge_6_score,8.2,8.2,8.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_judge_7_score,8.1,8.3,8.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,run_score,75.03,76.69,77.71
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,air_total,17.54,16.8,16.89
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,turns_total,43.6,45.0,45.7
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,time_points,13.89,14.89,15.12
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,jump_1_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,jump_2_degree_diff,0.98,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,jump_1_judge_6_score,8.3,7.8,8.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,jump_1_judge_7_score,8.5,8.0,8.3
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,jump_2_judge_6_score,8.6,8.0,8.0
FIS FREESTYLE SKI WORLD CUP 2025,2025-01-31,VAL ST. COME (CAN),Women's Moguls,GIACCIO Olivia,2532241,3,jump_2_judge_7_score,8.2,8.4,7.9
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,run_score,78.9,87.99,86.24
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,air_total,15.17,17.62,16.72
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,turns_total,48.8,53.7,52.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,time_points,14.93,16.67,16.72
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_1_degree_diff,0.88,0.88,1.05
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_degree_diff,1.05,1.05,1.22
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_1_judge_6_score,7.6,9.4,8.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_1_judge_7_score,7.7,9.3,8.2
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_judge_6_score,8.0,8.9,6.6
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_judge_7_score,8.1,9.0,6.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,run_score,75.43,82.4,84.95
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,air_total,15.27,16.18,16.22
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,turns_total,43.9,49.7,51.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,time_points,16.26,16.52,17.33
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,jump_1_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,jump_2_degree_diff,0.82,0.82,0.82
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,jump_1_judge_6_score,8.8,8.3,8.3
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,jump_1_judge_7_score,8.5,8.1,8.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,jump_2_judge_6_score,9.4,9.3,9.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,KOLMAKOV Pavel,2528846,2,jump_2_judge_7_score,9.3,9.2,9.2
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,run_score,76.32,80.12,83.82
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,air_total,11.79,13.83,16.25
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,turns_total,48.6,50.9,51.3
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,time_points,15.93,15.39,16.27
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_1_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_2_degree_diff,0.71,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_1_judge_6_score,8.1,7.1,8.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_1_judge_7_score,8.0,7.3,8.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_2_judge_6_score,6.6,7.3,8.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Men's Moguls,CAVET Benjamin,2530514,3,jump_2_judge_7_score,6.7,7.0,8.3
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,run_score,71.72,78.72,80.75
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,air_total,13.21,14.26,15.35
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,turns_total,43.6,48.3,49.0
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,time_points,14.91,16.16,16.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,jump_1_degree_diff,0.81,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,jump_2_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,jump_1_judge_6_score,6.9,7.1,7.6
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,jump_1_judge_7_score,7.0,7.0,7.7
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,jump_2_judge_6_score,8.2,8.1,8.6
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,KAUF Jaelin,2529064,1,jump_2_judge_7_score,8.3,7.9,8.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,run_score,76.91,83.63,79.63
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,air_total,16.26,16.31,15.18
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,turns_total,45.2,50.5,47.3
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,time_points,15.45,16.82,17.15
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,jump_1_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,jump_2_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,jump_1_judge_6_score,7.6,7.4,6.9
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,jump_1_judge_7_score,7.8,7.5,6.8
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,jump_2_judge_6_score,8.4,8.8,8.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,LAFFONT Perrine,2531156,2,jump_2_judge_7_score,8.4,8.7,8.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,run_score,72.08,78.68,75.22
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,air_total,13.76,14.67,13.05
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,turns_total,44.8,48.0,46.3
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,time_points,13.52,16.01,15.87
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,jump_1_degree_diff,0.98,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,jump_2_degree_diff,0.81,0.92,0.81
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,jump_1_judge_6_score,7.9,7.8,7.5
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,jump_1_judge_7_score,7.8,7.7,7.4
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,jump_2_judge_6_score,7.5,7.6,7.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-06,DEER VALLEY (USA),Women's Moguls,SCHWINGHAMMER,2533204,3,jump_2_judge_7_score,7.5,7.8,7.1
FIS FREESTYLE SKI WORLD CUP 2025,2025-02-21,BEIDAHU (CHN),Men's Moguls,HORISHIMA Ikuma,2529645,1,run_score,74.99,84.67,86.57
